时间,ut,dn,i,心率,低压,高压,前面积,后面积,RR,step,acc_x,acc_z,acc_y
1663817270,1663833261,80,388,96,74,131,2190,7336,714,4902,-496,3660,7222
1663817271,1663833261,80,388,96,73,130,2308,7692,686,4902,-429,3880,7276
1663817272,1663833261,80,388,96,73,130,2308,7763,686,4902,-462,3608,7332
1663817273,1663833261,80,388,95,73,129,1681,5649,652,4902,-487,3857,7257
1663817274,1663833261,80,388,95,73,129,1690,5568,652,4902,-472,3616,7405
1663817275,1663833261,80,388,94,73,129,1686,5609,610,4902,-444,3694,7364
1663817276,1663833261,80,388,94,73,130,1902,6346,640,4902,-439,3677,7325
1663817277,1663833261,80,388,94,73,130,1870,6252,640,4902,-659,3664,7366
1663817278,1663833261,80,388,93,74,132,2199,7447,628,4902,-479,3715,7202
1663817279,1663833261,80,388,93,74,132,2171,7193,628,4902,-475,3701,7216
1663817280,1663833261,80,388,95,74,132,2105,7069,658,4902,-324,3776,7247
1663817281,1663833261,80,388,95,74,133,2153,7224,632,4902,-475,3746,7320
1663817282,1663833261,80,388,95,74,133,1969,6666,632,4902,-429,3683,7443
1663817283,1663833261,80,388,94,74,134,2047,6828,668,4902,-554,3767,7289
1663817284,1663833261,80,388,94,74,134,2067,6877,668,4902,-493,3656,7243
1663817285,1663833262,80,389,93,74,134,2035,6844,640,4902,-358,4442,7730
1663817286,1663833262,80,389,92,74,134,2064,6952,642,4902,-1142,1027,8323
1663817287,1663833262,80,389,92,74,134,2325,7831,642,4902,-1066,666,8140
1663817288,1663833262,80,389,92,74,134,2431,8118,664,4902,-932,998,6979
1663817289,1663833262,80,389,91,74,132,2149,7178,658,4902,-455,3738,7300
1663817290,1663833262,80,389,91,74,132,1954,6587,658,4902,-483,3780,7260
1663817291,1663833262,80,389,91,73,131,1843,6219,668,4902,-553,3902,7268
1663817292,1663833262,80,389,91,73,131,2092,7014,668,4902,-520,4015,7147
1663817293,1663833262,80,389,90,73,128,2044,6844,698,4902,-444,3800,7204
1663817294,1663833262,80,389,89,72,128,2015,6708,640,4902,-390,3939,7048
1663817295,1663833262,80,389,89,72,128,2129,7176,640,4902,-516,4020,7045
1663817296,1663833262,80,389,90,73,128,1776,5993,640,4902,-368,4144,7128
1663817297,1663833262,80,389,90,73,128,1895,6332,640,4902,-403,4205,7091
1663817298,1663833262,80,389,91,73,130,1908,6405,636,4902,-470,3992,7217
1663817299,1663833262,80,389,91,73,131,2135,7160,714,4902,-439,3918,7287
1663817300,1663833262,80,389,91,73,131,2136,7189,714,4902,-518,3753,7155
1663817301,1663833262,80,389,90,74,132,2268,7590,680,4902,-479,3949,7174
1663817302,1663833262,80,389,90,74,132,2277,7631,680,4902,-551,3781,7207
1663817303,1663833262,80,389,91,74,132,2221,7475,658,4902,-570,3840,7257
1663817304,1663833262,80,389,90,74,132,2431,8160,746,4902,-586,4081,7132
1663817305,1663833262,80,389,90,74,132,2266,7628,746,4902,-457,3859,7098
1663817306,1663833262,80,389,87,73,131,2209,7330,666,4902,-626,3676,7627
1663817307,1663833262,80,389,87,73,130,1816,6021,662,4902,-423,3548,7473
1663817308,1663833262,80,389,87,73,130,1978,6635,662,4902,-606,3763,7548
1663817309,1663833262,80,389,89,73,130,1679,5603,604,4902,107,4728,7675
1663817310,1663833262,80,389,89,73,130,1838,6197,604,4902,-1098,1272,7923
1663817311,1663833262,80,389,90,73,130,2077,6911,720,4902,-763,2752,7842
1663817312,1663833262,80,389,90,73,130,1869,6267,638,4902,-962,2392,7880
1663817313,1663833262,80,389,90,73,130,1932,6454,638,4902,-1058,583,8200
1663817314,1663833262,80,389,91,73,129,2113,7085,678,4902,-774,493,8552
1663817315,1663833262,80,389,91,73,129,2307,7735,678,4902,-953,1709,8073
1663817316,1663833262,80,389,91,73,129,2157,7230,636,4902,-737,1254,8471
1663817317,1663833262,80,389,90,73,129,2251,7580,668,4902,-857,2079,8587
1663817318,1663833262,80,389,90,73,129,2249,7572,668,4902,-1019,1024,8046
1663817319,1663833262,80,389,90,73,129,2336,7832,692,4902,-1037,1192,8311
1663817320,1663833262,80,389,89,73,129,2498,8316,732,4902,-1098,1093,8259
1663817321,1663833262,80,389,89,73,129,2315,7773,732,4902,-988,2095,8048
1663817322,1663833262,80,389,89,73,129,2507,8454,788,4902,-927,1866,7912
1663817323,1663833262,80,389,89,73,129,2536,8592,788,4902,-929,1846,8114
1663817324,1663833262,80,389,88,73,127,2169,7324,754,4902,-599,2843,7827
1663817325,1663833262,80,389,89,73,127,1954,6538,656,4902,-850,2681,7807
1663817326,1663833262,80,389,89,73,127,2102,85,656,4902,-776,2932,7666
1663817365,1663833263,80,390,87,73,131,2219,7469,716,4902,-582,3785,7292
1663817366,1663833263,80,390,87,73,132,2462,8189,764,4902,-365,3816,7275
1663817367,1663833263,80,390,87,73,132,2464,8206,764,4902,-437,3818,7317
1663817368,1663833263,80,390,86,73,131,2470,8299,750,4902,-449,3828,7266
1663817369,1663833263,80,390,86,73,131,2484,8318,750,4902,-470,3843,7149
1663817370,1663833263,80,390,84,73,130,2126,7175,708,4902,-477,3711,7421
1663817371,1663833263,80,390,85,73,129,2129,7082,628,4902,-393,3801,7384
1663817372,1663833263,80,390,85,73,129,2034,6824,628,4902,-567,3058,7673
1663817373,1663833263,80,390,85,73,129,2131,7124,668,4902,-611,3981,7911
1663817374,1663833263,80,390,85,73,129,1960,6573,668,4902,-769,1762,7703
1663817375,1663833263,80,390,85,73,129,2042,6838,664,4902,1065,2833,7991
1663817376,1663833263,80,390,89,73,129,2471,8299,730,4902,-377,2932,7713
1663817377,1663833263,80,390,89,73,129,2460,8285,730,4902,-537,2490,7799
1663817378,1663833263,80,390,90,73,129,2250,7576,684,4902,-599,3245,7500
1663817379,1663833263,80,390,90,73,129,2256,7561,684,4902,-871,809,8145
1663817380,1663833263,80,390,90,73,129,2249,7478,720,4902,-678,2832,8732
1663817381,1663833263,80,390,87,72,128,2012,6750,682,4902,-598,2521,7798
1663817382,1663833263,80,390,87,72,128,2219,7475,682,4902,-516,3401,7411
1663817383,1663833263,80,390,87,72,125,1883,6375,652,4902,-411,3623,7274
1663817384,1663833263,80,390,87,72,125,1727,5828,652,4902,-348,3718,7345
1663817385,1663833263,80,390,87,72,125,1670,5582,646,4902,-305,3776,7309
1663817386,1663833263,80,390,90,72,126,1702,5692,680,4902,-999,1162,7958
1663817387,1663833263,80,390,90,72,126,1734,5830,680,4902,-894,1076,8581
1663817388,1663833263,80,390,91,72,128,2259,7571,681,4902,-1288,1147,8375
1663817389,1663833263,80,390,91,72,128,2278,7599,681,4902,-1469,1954,7933
1663817390,1663833263,80,390,91,73,129,1764,5893,626,4902,-523,2796,7609
1663817391,1663833263,80,390,92,73,128,1744,5797,652,4902,-487,3392,7526
1663817392,1663833263,80,390,92,73,128,1755,5890,652,4902,-423,3681,7458
1663817393,1663833263,80,390,92,73,128,1925,6471,680,4902,-343,3494,7405
1663817394,1663833263,80,390,90,73,128,2148,7110,714,4902,-399,3608,7499
1663817395,1663833263,80,390,90,73,128,2329,7779,714,4902,-322,3532,7481
1663817396,1663833263,80,390,89,73,128,2304,7702,692,4902,-437,3461,7498
1663817397,1663833263,80,390,89,73,128,1996,6681,692,4902,-1908,2299,7549
1663817398,1663833263,80,390,88,73,129,2177,7377,750,4902,-612,3430,7423
1663817399,1663833263,80,390,88,73,130,2584,8628,750,4902,-403,3887,7215
1663817400,1663833263,80,390,88,73,130,2569,8638,750,4902,-435,3858,7229
1663817401,1663833263,80,390,88,73,129,1942,6515,650,4902,-395,3858,7180
1663817402,1663833263,80,390,88,73,129,1803,6106,650,4902,-409,3994,7304
1663817403,1663833263,80,390,88,73,129,1679,5586,624,4902,-434,3858,7213
1663817404,1663833263,80,390,89,73,129,1697,5636,664,4902,-443,3462,7121
1663817405,1663833263,80,390,89,73,129,2246,7556,664,4902,-480,3894,7223
1663817406,1663833263,80,390,90,73,130,2472,8338,770,4902,-459,3615,7252
1663817407,1663833263,80,390,90,73,130,2309,7789,770,4902,-457,3502,7359
1663817408,1663833263,80,390,89,73,130,2236,7466,690,4902,-448,3737,7261
1663817409,1663833263,80,390,89,73,130,2180,7283,678,4902,-344,3793,7294
1663817410,1663833263,80,390,89,73,130,2191,7381,678,4902,-519,3520,7443
1663817411,1663833263,80,390,89,73,129,2256,7612,682,4902,-511,3648,7470
1663817412,1663833263,80,390,89,73,129,2028,6798,682,4902,-471,3718,7414
1663817413,1663833263,80,390,89,73,128,2052,6877,740,4902,-549,3556,7281
1663817414,1663833263,80,390,87,73,128,2149,7164,716,4902,-453,3543,7378
1663817415,1663833263,80,390,87,73,128,2133,7198,716,4902,-680,3444,7458
1663817416,1663833263,80,390,85,73,129,2330,7865,754,4902,-612,3536,7478
1663817417,1663833263,80,390,85,73,129,2345,7857,754,4902,-608,3499,7332
1663817418,1663833263,80,390,84,73,129,2245,7546,686,4902,-626,3388,7431
1663817419,1663833263,80,390,83,73,129,2425,8136,760,4902,-506,3527,7534
1663817420,1663833263,80,390,83,73,129,2302,7748,760,4902,-605,3411,7404
1663817421,1663833263,80,390,82,73,128,2063,6901,684,4902,-702,3440,7482
1663817422,1663833263,80,390,82,73,128,2325,7791,718,4902,-506,3335,7435
1663817423,1663833263,80,390,82,73,128,2220,7473,718,4902,-541,3301,7421
1663817424,1663833263,80,390,83,73,128,2054,6889,672,4902,-783,3450,7538
1663817425,1663833263,80,390,83,73,128,1995,6717,672,4902,-1205,1443,8253
1663817426,1663833263,80,390,83,73,128,2349,7810,778,4902,-1263,1245,8220
1663817427,1663833263,80,390,82,73,128,2009,6672,704,4902,-1307,1165,8179
1663817428,1663833263,80,390,82,73,128,2339,7855,704,4902,-1358,1412,8103
1663817429,1663833263,80,390,83,73,127,2520,8442,778,4902,-1281,1348,8095
1663817430,1663833263,80,390,83,73,127,2346,7921,778,4902,-1270,1341,8223
1663817431,1663833263,80,390,82,73,127,2354,7843,746,4902,-1353,1371,8249
1663817432,1663833263,80,390,80,73,127,2395,8049,780,4902,-1424,1142,8207
1663817433,1663833263,80,390,80,73,127,2101,7028,780,4902,-1288,972,8199
1663817434,1663833263,80,390,79,72,126,2200,7382,734,4902,-1340,1392,8478
1663817435,1663833263,80,390,79,72,126,2207,7396,734,4902,-1489,1990,8383
1663817436,1663833263,80,390,80,72,126,1896,6361,698,4902,-1032,1718,8043
1663817437,1663833263,80,390,80,72,125,1872,6305,698,4902,-1079,1627,8101
1663817438,1663833263,80,390,80,72,125,2001,6736,698,4902,-1150,1529,8131
1663817439,1663833263,80,390,81,72,125,1989,6671,722,4902,-1125,1416,8089
1663817440,1663833263,80,390,81,72,125,2152,7151,722,4902,-982,1744,8152
1663817441,1663833263,80,390,82,72,126,2342,7868,760,4902,-683,4408,7503
1663817442,1663833263,80,390,82,72,125,1844,6208,678,4902,-430,4477,6865
1663817443,1663833263,80,390,82,72,125,1891,6402,678,4902,-395,4457,6862
1663817444,1663833263,80,390,84,72,124,1722,5811,680,4902,-422,4223,7012
1663817445,1663833264,80,391,84,72,124,1910,6392,680,4902,-515,4563,6849
1663817446,1663833264,80,391,85,72,125,1863,6231,624,4902,-518,4540,6637
1663817447,1663833264,80,391,86,72,125,2233,7518,754,4902,-335,4713,6874
1663817448,1663833264,80,391,86,72,125,2230,7538,754,4902,-332,4468,6829
1663817449,1663833264,80,391,85,73,128,2326,7764,742,4902,-348,4672,6807
